,GB,AON,Aston,Aston,ROT,RQ,--3--6--,1401,,,
,GB,ASN,Aston,Aston,WOK,AF,--3-----,0507,,5133N 00053W,
,GB,ASO,Aston,Aston,HRT,AF,--3-----,9704,,,
,GB,AOW,Aston Cantlow,Aston Cantlow,WAR,RL,--3-----,0701,,5214N 00148W,
,GB,ATN,Aston Clinton,Aston Clinton,BKM,AF,--3-----,9704,,,
,GB,ASV,Aston Somerville,Aston Somerville,WOR,AF,--3-----,1401,,5202N 00156W,
,GB,ATM,Atcham,Atcham,SHR,RL,--3-----,0901,,5241N 00240W,
,GB,ATF,Athelstaneford,Athelstaneford,ELN,RQ,--3-----,0901,,,
,GB,ATA,Athena FPSO,Athena FPSO,,RL,------7-,1407,,5840N 00057W,
,GB,ATH,Atherstone,Atherstone,WAR,AF,--3-----,1101,,5234N 00133W,
,GB,ATR,Atherton,Atherton,WGN,AF,--3-----,1401,,5331N 00230W,
,GB,ATT,Attenborough,Attenborough,NTT,AF,-23-----,9704,,,
,GB,ATC,Attercliffe,Attercliffe,SHF,RL,-----6--,1107,,5324N 00126W,
,GB,AWL,Attleborough,Attleborough,NFK,AF,--3-----,9511,,,
,GB,AUK,Auchinleck,Auchinleck,EAY,RL,--3-----,1301,,5528N 00418W,
,GB,AUC,Auchnacraig,Auchnacraig,AGB,RQ,--3-----,0907,,5624N 00540W,
,GB,ACH,Auchterarder,Auchterarder,PKN,AF,--3-----,1401,,,
,GB,AHH,Auchterhouse,Auchterhouse,ANS,RL,1----6--,1201,,5652N 00308W,
,GB,AMU,Auchtermuchty,Auchtermuchty,FIF,RL,--3-----,0701,,5617N 00314W,
,GB,AKL,Auckengill,Auckengill,HLD,RL,1-------,0901,,5834N 00304W,
,GB,AUD,Audenshaw,Audenshaw,TAM,AF,-23-----,1401,,5328N 00206W,
,GB,WAD,Audlem,Audlem,CHE,RQ,-----6--,1307,,5298N 00251W,
,GB,ZAA,Augher,Augher,,RL,-----6--,0901,,5426N 00709W,
,GB,AKV,Aughnacloy,Aughnacloy,DGN,AF,--3-----,9804,,,
,GB,AUL,Aultbea,Aultbea,HLD,AA,1-3-----,0701,,5750N 00534W,
,GB,AUS,Austrey,Austrey,WAR,RL,--3-----,1601,,5239N 00134W,
,GB,AP3,Authorpe,Authorpe,LIN,RL,--3-----,1607,,5318N 00005E,
,GB,AVE,Aveley,Aveley,ESS,AF,--3-----,9511,,,
,GB,AIE,Aviemore,Aviemore,HLD,RQ,--3-----,0901,,,
,GB,AVC,Avoch,Avoch,HLD,AA,1-3-----,0701,,5733N 00410W,
,GB,AVO,Avonmouth,Avonmouth,BST,AF,1-------,0501,,5130N 00241W,
,GB,AXB,Axbridge,Axbridge,SOM,RL,--3-----,0201,,5117N 00248W,
,GB,AXM,Axminster,Axminster,,AF,--3-----,0212,,5047N 00259W,
,GB,AXO,Axmouth,Axmouth,DEV,AA,1-3-----,0701,,5042N 00303W,
,GB,AYF,Aycliffe,Aycliffe,DUR,AF,1-------,9511,,,
,GB,AYA,Aylesbeare,Aylesbeare,DEV,RL,--3-----,0701,,5043N 00322W,
,GB,AYL,Aylesbury,Aylesbury,BKM,AF,--3-----,9511,,,
,GB,AYS,Aylesford,Aylesford,KEN,AF,--3-----,9511,,,
,GB,AYE,Aylesham,Aylesham,KEN,AF,-23-----,9704,,,
,GB,AYT,Aylestone,Aylestone,LCE,RL,-----6--,1107,,5236N 00109W,
,GB,AYH,Aylsham,Aylsham,NFK,RQ,--3-----,1001,,5247N 00115E,
,GB,AYM,Aymestrey,Aymestrey,HEF,RQ,--3-----,1401,,5217N 00250W,
,GB,AY9,Aynho,Aynho,OXF,RL,--3-----,1601,,5159N 00115W,
,GB,AYR,Ayr,Ayr,SAY,AF,1-------,1401,,5527N 00437W,
,GB,ACB,Back,Back,ELS,RL,1-------,0901,,5816N 00619W,
,GB,BAP,Bacup,Bacup,LAN,AF,--3-----,9511,,,
,GB,SGC,Badminton,Badminton,SGC,RL,1----6--,1201,,5132N 00217W,
,GB,BGL,Bagillt,Bagillt,FLN,RL,--3-----,1401,,5316N 00310W,
,GB,BAG,Baginton,Baginton,WAR,AF,--3-----,9511,,,
,GB,AGA,Baglan,Baglan,NTL,RL,--3-----,1201,,5137N 00348W,
,GB,BGS,Bagshot,Bagshot,SRY,AF,--3-----,9704,,,
,GB,AGE,Bagstone,Bagstone,SGC,AQ,-23--6--,0601,,5135N 00227W,
,GB,BWZ,Bagworth,Bagworth,LEC,RL,--3--6--,1207,,5239N 00120W,
,GB,BAI,Baildon,Baildon,BRD,AF,--3-----,1401,,5351N 00146W,
,GB,BTI,Bailleston,Bailleston,GLG,RQ,--3-----,0901,,,
,GB,BKW,Bakewell,Bakewell,DBY,AF,--3-----,9511,,,
,GB,BAA,Bala,Bala,GWN,RL,--3-----,0002,,,
,GB,LPR,Balbeggie,Balbeggie,PKN,RL,--3-----,1207,,5626N 00321W,
,GB,BBN,Balbriggan,Balbriggan,,RQ,1-3-----,0907,,5336N 00610W,
,GB,BCM,Balcombe,Balcombe,WSX,RQ,--3-----,0901,,,
,GB,DSN,Balderstone,Balderstone,LAN,RL,--3-----,1107,,5347N 00234W,
,GB,LDR,Balderton,Balderton,NTT,RL,--3-----,1207,,5304N 00047W,
,GB,BDX,Baldirton,Baldirton,CHW,RQ,1-------,1307,,,
,GB,BAL,Baldock,Baldock,HRT,AF,--3-----,9511,,,
,GB,BLO,Balerno,Balerno,EDH,RL,--3-----,1401,,5552N 00320W,
,GB,BFN,Balfron,Balfron,STG,RL,--3-----,0701,,5604N 00420W,
,GB,BLI,Balintore,Balintore,HLD,AA,1-3-----,0701,,5745N 00354W,
,GB,BCU,Ballachulish,Ballachulish,HLD,RQ,--3-----,0907,,5640N 00507W,
,GB,BNR,Ballantrae,Ballantrae,SAY,AA,1-3-----,0701,,5505N 00459W,
,GB,BAX,Ballater,Ballater,ABD,RL,--3-----,0901,,5703N 00303W,
,GB,BXM,Ballinamallard,Ballinamallard,FER,RL,--3-----,0201,,5425N 00735W,
,GB,DAC,Ballindalloch,Ballindalloch,MRY,RL,--3-----,1407,,5724N 00322W,
,GB,LHC,Ballindalloch,Ballindalloch,SCB,RL,--3-----,1207,,5724N 00322W,
,GB,BIN,Ballingry,Ballingry,FIF,RQ,--3--6--,0607,,5609N 00319W,
,GB,BYP,Ballintoy,Ballintoy,ANT,RL,1-------,0901,,5514N 00621W,
,GB,BKO,Bally Kelly,Bally Kelly,,AI,---4----,0001,BOL,,
,GB,BYC,Ballycastle,Ballycastle,ANT,AF,1-3-----,9808,,,
,GB,BAE,Ballyclare,Ballyclare,ANT,AF,--3-----,9511,,,
,GB,DOR,Ballydorn,Ballydorn,DOW,RL,1-------,0901,,5429N 00538W,
,GB,BYW,Ballygawley,Ballygawley,DGN,RL,--3-----,0207,,5428N 00702W,
,GB,BGW,Ballygowan,Ballygowan,DOW,AF,--3-----,9511,,,
,GB,BLG,Ballygown,Ballygown,AGB,AF,--3-----,1401,,5630N 00610W,
,GB,ZLY,Ballygrant,Ballygrant,AGB,RQ,--3-----,0907,,5549N 00609W,
,GB,BHB,Ballyhalbert,Ballyhalbert,DOW,RL,1-------,0901,,5430N 00527W,
,GB,BLR,Ballylumford,Ballylumford,LRN,RL,1-3-----,0212,,5450N 00547W,
,GB,LMN,Ballymartin,Ballymartin,NYM,RL,1-------,1107,,5404N 00557W,
,GB,BYM,Ballymena,Ballymena,BLA,AF,-23-----,9804,,,
,GB,BLM,Ballymoney,Ballymoney,BLY,AF,--3-----,9511,,,
,GB,BLH,Ballynahinch,Ballynahinch,DOW,RL,--3-----,0201,,5424N 00555W,
,GB,LYW,Ballywalter,Ballywalter,DOW,RL,1-------,0901,,5432N 00529W,
,GB,BMC,Balmacara,Balmacara,HLD,RQ,1-3-----,0907,,5717N 00537W,
,GB,MMI,Balmedie,Balmedie,ABD,RQ,--3-----,0607,,5714N 00203W,
,GB,BM9,Balmoral,Balmoral,ANT,RL,--3-----,1601,,5433N 00558W,
,GB,LBC,Balnabruaich,Balnabruaich,HLD,RL,--3-----,1301,,5814N 00326W,
,GB,BAC,Balsall Common,Balsall Common,SOL,AF,--3-----,1401,,5223N 00139W,
,GB,BHE,Balsall Heath,Balsall Heath,BIR,RL,-23-----,0407,,5227N 00153W,
,GB,BSN,Baltasound,Baltasound,ZET,AI,1-------,0212,,6045N 00052W,
,GB,BAW,Baltic Wharf,Baltic Wharf,KEN,AF,1-------,1401,,,
,GB,BVR,Balvicar,Balvicar,AGB,RL,1-------,0901,,5617N 00536W,
,GB,BMB,Bamberbridge,Bamberbridge,LAN,AF,-23-----,9907,,,
,GB,AMF,Bamford,Bamford,DBY,RL,--3-----,1201,,5321N 00141W,
,GB,BPD,Bampton,Bampton,DEV,RL,-----6--,0901,,5059N 00329W,
,GB,MPT,Bampton,Bampton,OXF,RL,--3-----,1407,,5143N 00132W,
,GB,BBG,Banbridge,Banbridge,BNB,RL,--3-----,9904,,,
,GB,BAB,Banbury,Banbury,OXF,AF,1-------,9511,,,
,GB,BNC,Banchory,Banchory,ABD,AF,--3-----,1401,,5703N 00231W,
,GB,BDK,Banchory - Devenick,Banchory - Devenick,ABD,AF,--3-----,1401,,5706N 00209W,
,GB,BFF,Banff,Banff,ABD,AF,1-3-----,1401,,5740N 00232W,
,GB,BOF,Banff Offshore,Banff Offshore,,RQ,------7-,1001,,5700N 00117E,
,GB,BAN,Bangor,Bangor,DOW,RL,1-3-----,9904,,,
,GB,BNG,Bangor,Bangor,GWN,AF,1-------,9511,,,
,GB,WGR,Bangor-is-y-coed,Bangor-is-y-coed,WRX,RL,--3-----,0901,,,
,GB,AKF,Bankfoot,Bankfoot,PKN,RQ,--3-----,0907,,5630N 00330W,
,GB,BQK,Banks,Banks,LAN,RQ,--3-----,0907,,5341N 00255W,
,GB,BKB,Bannockburn,Bannockburn,STG,RL,-23-----,0507,,5605N 00353W,
,GB,BSA,Banstead,Banstead,SRY,RL,--3-----,0002,,,
,GB,RHL,Bar Hill,Bar Hill,CAM,RQ,--3-----,0901,,5214N 00000E,
,GB,RLG,Bar Light,Bar Light,,RQ,1-------,0901,,5332N 00319W,
,GB,BCE,Barcaldine,Barcaldine,AGB,RL,1-------,0901,,5631N 00518W,
,GB,ARY,Bardney,Bardney,LIN,RL,--3-----,0407,,5313N 00019W,
,GB,BVY,Bardon,Bardon,LEC,RL,--3-----,1401,,5242N 00120W,
,GB,BHI,Bardon Hill,Bardon Hill,LEC,RL,-23-----,0607,,5242N 00120W,
,GB,BDZ,Bardsea,Bardsea,CMA,RL,1-------,0901,,5409N 00304W,
,GB,BYA,Bardsley,Bardsley,OLD,RQ,--3-----,0907,,5330N 00206W,
,GB,BGO,Bargoed,Bargoed,CAY,AF,--3-----,1401,,5141N 00314W,
,GB,LBK,Barking,Barking,SFK,RL,--3--6--,0601,,5208N 00101E,
,GB,BKG,Barking/London,Barking/London,ESS,AF,123-----,0201,,,
,GB,BK9,Barkisland,Barkisland,CLD,RL,--3-----,1307,,5340N 00155W,
,GB,BK7,Barkston,Barkston,LIN,RL,--3-----,1207,,5257N 00036W,
,GB,XBR,Barlaston,Barlaston,STS,RQ,--3-----,0907,,5257N 00210W,
,GB,BLZ,Barlborough,Barlborough,DBY,RL,1----6--,0901,,5317N 00117W,
,GB,RLB,Barlby,Barlby,NYK,RQ,--3-----,1007,,5347N 00102W,
,GB,BT3,Barlestone,Barlestone,LEC,RL,--3-----,1501,,5238N 00122W,
,GB,BBM,Barmby Moor,Barmby Moor,ERY,RL,--3-----,1601,,5355N 00049W,
,GB,BMU,Barmouth,Barmouth,,RQ,1-------,0901,,5243N 00403W,
,GB,ABW,Barmouth (Abermaw),Barmouth (Abermaw),GWN,AA,123-----,0701,,5243N 00403W,
,GB,KNB,Barnack,Barnack,,RL,-----6--,1107,,,
,GB,ANC,Barnacle,Barnacle,WAR,RQ,--3--6--,0607,,5228N 00126W,
,GB,BCA,Barnard Castle,Barnard Castle,DUR,AF,--3-----,9907,,,
,GB,BAR,Barnes,Barnes,WND,AF,--3-----,1401,,5127N 00114W,
,GB,BHS,Barnet,Barnet,BNE,AF,-23-----,1401,,5139N 00012W,
,GB,LNN,Barnetby le Wold,Barnetby le Wold,NLN,RL,--3-----,1601,,5334N 00024W,
,GB,BTB,Barnetby-le-Wold,Barnetby-le-Wold,NLN,AQ,-23-----,0601,,5334N 00024W,
,GB,AXN,Barnham,Barnham,SFK,RQ,1-------,0901,,,
,GB,BDB,Barnoldby le Beck,Barnoldby le Beck,,RQ,1-3-----,0907,,5330N 00008W,
,GB,BAK,Barnoldswick,Barnoldswick,LAN,AF,--3-----,9511,,,
,GB,BGE,Barns Green,Barns Green,WSX,RL,-23-----,0401,,5102N 00024W,
,GB,BSY,Barnsley,Barnsley,BNS,AF,1-3-----,1101,,5333N 00129W,
,GB,BND,Barnstaple,Barnstaple,DEV,AA,123-----,0701,,5105N 00404W,
,GB,BBX,Barnstone,Barnstone,NTT,RL,1----6--,0901,,5254N 00054W,
,GB,BRR,Barra,Barra,,AI,1--4----,0001,,,
,GB,BAH,Barrhead,Barrhead,ERW,AF,--3-----,1401,,5547N 00423W,
,GB,AGT,Barrington,Barrington,SOM,RL,--3-----,0701,,5057N 00251W,
,GB,B4R,Barrow,Barrow,SFK,RL,--3-----,1807,,5214N 00035E,
,GB,BRV,Barrow Haven,Barrow Haven,NLN,RL,--3-----,0901,,5341N 00022W,
,GB,BIF,Barrow in Furness,Barrow in Furness,CMA,AF,1--4----,0212,BWF,5407N 00314W,
,GB,BUO,Barrow On Soar,Barrow On Soar,LEC,RL,123--6--,0601,,5245N 00108W,
,GB,BWU,Barrow upon Trent,Barrow upon Trent,DBY,RL,1-3-----,1107,,5251N 00128W,
,GB,BHR,Barrow-upon-Humber,Barrow-upon-Humber,NLN,AF,1-3-----,1401,,5341N 00023W,
,GB,BAF,Barrowford,Barrowford,LAN,AF,-23-----,9704,,,
,GB,BYG,Barry,Barry,VGL,RL,-23-----,1401,,5124N 00315W,
,GB,BAD,Barry Dock,Barry Dock,VGL,AF,1-------,1401,,5123N 00315W,
,GB,BNJ,Barston,Barston,SOL,RL,-----6--,1201,,5223N 00141W,
,GB,BJT,Bartestree,Bartestree,HEF,AF,--3-----,1401,,5204N 00238W,
,GB,QRA,Bartley,Bartley,HAM,AF,--3-----,9704,,,
,GB,BNM,Barton,Barton,CHW,AF,1-------,1401,,,
,GB,BBD,Barton Bendish,Barton Bendish,NFK,RL,--3-----,0307,,5237N 00031E,
,GB,BCY,Barton in the Clay,Barton in the Clay,CBF,AF,--3-----,1307,,,
,GB,BAZ,Barton on Sea,Barton on Sea,,RL,1-------,0901,,5044N 00139W,
,GB,BTC,Barton Stacey,Barton Stacey,HAM,AF,--3-----,9704,,,
,GB,BNH,Barton upon Humber,Barton upon Humber,NLN,AF,1-3-----,1401,,5340N 00026W,
,GB,BNO,Barton-under-Needwood,Barton-under-Needwood,STS,RL,--3-----,0407,,5245N 00143W,
,GB,RWA,Barway,Barway,CAM,RL,--3-----,1201,,5221N 00016E,
,GB,BRL,Barwell,Barwell,LEC,AF,--3-----,9704,,,
,GB,BAO,Bascote,Bascote,WAR,AF,--3-----,9704,,,
,GB,BAS,Basildon,Basildon,ESS,AF,--3-----,9511,,,
,GB,BGK,Basingstoke,Basingstoke,HAM,AF,--3-----,9511,XOB,,
,GB,BDG,Bason Bridge,Bason Bridge,SOM,RL,--3-----,0907,,5113N 00256W,
,GB,BSF,Bassingfield,Bassingfield,NTT,AF,--3-----,9907,,,
,GB,BXF,Bassingham,Bassingham,LIN,RL,1----6--,0901,,5307N 00038W,
,GB,RSR,Baston,Baston,LIN,RL,--3-----,0901,,5242N 00021W,
,GB,BTM,Bath,Bath,BAS,AF,-23-----,0501,QQX,5122N 00221W,
,GB,AMO,Bathampton,Bathampton,SOM,RL,--3-----,1201,,5123N 00219W,
,GB,BTF,Bathford,Bathford,BAS,AF,-23-----,0501,,5124N 00217W,
,GB,BTH,Bathgate,Bathgate,WLN,AF,--3-----,1101,,5554N 00338W,
,GB,BAY,Batley,Batley,KIR,AF,--3-----,1401,,5342N 00138W,
,GB,BTT,Battersea,Battersea,WND,AF,--3-----,1401,,5128N 00009W,
,GB,BTE,Battle,Battle,ESX,AF,--3-----,9704,,,
,GB,BAT,Battlesbridge,Battlesbridge,ESS,AF,1-------,9511,,,
,GB,BT9,Baughurst,Baughurst,HAM,RL,--3-----,1407,,5120N 00110W,
,GB,BAU,Baulking,Baulking,OXF,AF,--3-----,9511,,,
,GB,UMR,Baumber,Baumber,LIN,RL,--3-----,1201,,5315N 00010W,
,GB,BWB,Bawburgh,Bawburgh,NFK,RL,--3-----,1807,,5238N 00111E,
,GB,BWT,Bawtry,Bawtry,DNC,AF,--3-----,0401,,5325N 00102W,
,GB,CBX,Baxenden,Baxenden,LAN,RL,1----6--,0901,,5344N 00221W,
,GB,BEA,Beaconsfield,Beaconsfield,BKM,AF,--3-----,9511,,,
,GB,BQX,Beadnell,Beadnell,NBL,RL,1-------,0901,,5533N 00138W,
,GB,JBH,Beamhurst,Beamhurst,STS,RL,--3-----,1301,,5255N 00155W,
,GB,BMN,Beaminster,Beaminster,DOR,AF,--3-----,9711,,,
,GB,EMH,Beamish,Beamish,DUR,RL,--3-----,1407,,5452N 00139W,
,GB,BEZ,Bearley,Bearley,WAR,RL,--3-----,0407,,5214N 00143W,
,GB,BSD,Bearsden,Bearsden,,AF,-23-----,0212,,5555N 00421W,
,GB,BER,Bearsted,Bearsted,KEN,RL,--3-----,0201,,5116N 00034E,
,GB,BW6,Bearwood,Bearwood,POL,RL,--3-----,1607,,5046N 00156E,
,GB,BLU,Beaulieu,Beaulieu,HAM,AA,123-----,0701,,5049N 00126W,
,GB,BBL,Beauly,Beauly,HLD,RL,-----6--,0901,,5728N 04280W,
,GB,BMR,Beaumaris,Beaumaris,GWN,AF,1-------,9511,,,
,GB,BEW,Beaworthy,Beaworthy,DEV,RL,--3-----,0701,,5046N 00411W,
,GB,BEB,Bebington,Bebington,WRL,AF,-23-----,1401,,5321N 00301W,
,GB,BCC,Beccles,Beccles,SFK,AF,--3-----,9704,,,
,GB,EKR,Beck Row,Beck Row,SFK,RL,--3-----,1201,,5236N 00048E,
,GB,BKM,Beckenham,Beckenham,BRY,AF,--3-----,1401,,5124N 00002W,
,GB,BEK,Beckermet,Beckermet,CMA,RL,--3-----,1207,,5427N 00331W,
,GB,BK2,Beckford,Beckford,WOR,RL,--3-----,1607,,5201N 00202W,
,GB,BHP,Beckhampton,Beckhampton,WIL,AF,--3-----,9704,,,
,GB,BEC,Beckingham,Beckingham,LIN,AF,1-------,9511,,,
,GB,BK4,Beckington,Beckington,SOM,RL,--3-----,1501,,5151N 00217W,
,GB,BCT,Beckton,Beckton,NWM,AF,--3-----,1401,,5131N 00040W,
,GB,BDL,Bedale,Bedale,NYK,AF,--3-----,9704,,,
,GB,BDD,Beddington,Beddington,CRY,AF,--3-----,1401,,5122N 00007W,
,GB,BED,Bedfont,Bedfont,HNS,RQ,--3-----,1401,,,
,GB,BEF,Bedford,Bedford,BDF,AF,--3-----,1307,XQD,,
,GB,BD2,Bedhampton,Bedhampton,HAM,RL,1-3-----,1401,,5051N 00100W,
,GB,BTN,Bedlington,Bedlington,NBL,AF,--3-----,1401,,5507N 00135W,
,GB,BTK,Bedstone,Bedstone,SHR,RL,1----6--,0901,,5222N 00256W,
,GB,BDW,Bedwas,Bedwas,CAY,AF,--3-----,1401,,5135N 00311W,
,GB,BWO,Bedworth,Bedworth,WAR,AF,--3-----,9901,,,
,GB,ENH,Beenham,Beenham,WBK,RL,1----6--,0901,,5125N 00109W,
,GB,BXX,Beer,Beer,DEV,RL,1-------,1401,,5041N 00305W,
,GB,BSX,Beesands,Beesands,DEV,RL,1-------,0901,,5020N 00334W,
,GB,BEE,Beeston,Beeston,NTT,AF,0-------,9511,,,
,GB,EES,Beeston,Beeston,NFK,RL,--3-----,0901,,5242N 00049E,
,GB,ESN,Beeston,Beeston,ERY,RQ,--3-----,0901,,5346N 00133W,
,GB,BHA,Beetham,Beetham,CMA,RL,--3-----,0201,,5412N 00246W,
,GB,GHO,Beighton,Beighton,NFK,RL,--3-----,1407,,5237N 00131E,
,GB,IGH,Beighton,Beighton,YOR,RL,--3-----,0901,,5320N 00120W,
,GB,BEI,Beith,Beith,NAY,AF,--3-----,1401,,5544N 00438W,
,GB,BEL,Belfast,Belfast,BFS,AF,1--4-6--,0907,BFS,5459N 00555W,
,GB,BZE,Belford,Belford,NBL,AQ,-23-----,0601,,5536N 00150W,
,GB,VVE,Belgrave,Belgrave,LCE,RL,1-------,0901,,5239N 00170W,
,GB,BVA,Belgravia,Belgravia,LND,RL,--3-----,1207,,5129N 00015W,
,GB,BHG,Bellaghy,Bellaghy,MFT,RL,--3-----,0607,,5448N 00631W,
,GB,BKF,Belleek,Belleek,FER,RL,--3-----,0201,,5429N 00806W,
,GB,BQL,Belleek,Belleek,ARM,RL,--3-----,0201,,5411N 00629W,
,GB,BLL,Bellshill,Bellshill,NLK,AF,--3-----,1401,,5549N 00401W,
,GB,BLP,Belper,Belper,DBY,AF,--3-----,9511,,,
,GB,BEN,Belton,Belton,NLN,RQ,--3--6--,0607,,5332N 00049W,
,GB,BLQ,Belton,Belton,LIN,RL,--3-----,0701,,5257N 00037W,
,GB,BQT,Belton,Belton,LEC,RL,--3-----,1301,,5246N 00120W,
,GB,BLV,Belvedere,Belvedere,BEX,AF,--3-----,1401,,5129N 00009W,
,GB,BBP,Bembridge,Bembridge,IOW,AI,1-34----,0212,,5041N 00105W,
,GB,BBC,Benbecula,Benbecula,,AI,---4----,0001,BEB,,
,GB,NDN,Benenden,Benenden,KEN,RL,--3-----,0701,,5104N 00035E,
,GB,BNF,Benfield,Benfield,DGY,AF,--3-----,9704,,,
,GB,BHC,Benllech,Benllech,AGY,RQ,--3-----,0907,,5319N 00413W,
,GB,BES,Benson,Benson,OXF,AI,---4----,0212,BEX,5138N 00107W,
,GB,EHM,Bentham,Bentham,GLS,RL,--3-----,0701,,5151N 00208W,
,GB,NTY,Bentley,Bentley,,RL,--3-----,0307,,5332N 00109W,
,GB,BY2,Bentley FPSO,Bentley FPSO,ZET,RL,------7-,1207,,6000N 00140E,
,GB,YBF,Bere Ferrers,Bere Ferrers,DEV,RL,--3-----,0901,,5027N 00410W,
,GB,BGI,Bere Regis,Bere Regis,DOR,RL,--3-----,0701,,5045N 00213W,
,GB,BFL,berinsfield,berinsfield,OXF,RQ,--3-----,0901,,,
,GB,BKE,Berkeley,Berkeley,GLS,RL,--3-----,0701,,5141N 00228W,
,GB,BKH,Berkhamsted,Berkhamsted,HRT,AF,--3-----,9704,,,
,GB,ZAB,Berkley,Berkley,SOM,RL,-----6--,0901,,5114N 00216W,
,GB,RSW,Berkswell,Berkswell,SOL,RL,--3-----,1401,,5224N 00138W,
,GB,BME,Bermondsey/London,Bermondsey/London,SWK,AQ,-23-----,0601,,5130N 00004W,
,GB,RNR,Bernera (Lewis),Bernera (Lewis),ELS,RL,1-------,0901,,5811N 00659W,
,GB,RNN,Bernera (N Uist),Bernera (N Uist),ELS,RL,1-------,0901,,5736N 00709W,
,GB,ERR,Berriedale,Berriedale,HLD,AF,0-------,9704,,,
,GB,BEH,Berry Head,Berry Head,,AF,1-3-----,0212,,5024N 00329W,
,GB,BVB,Berrynarbor,Berrynarbor,DEV,RL,--3-----,1307,,5112N 00404W,
,GB,BWK,Berwick-upon-Tweed,Berwick-upon-Tweed,NBL,AF,1-------,0212,XQG,5547N 00200W,
,GB,BPF,Beryl Platform,Beryl Platform,,RQ,------7-,0907,,5932N 00132E,
,GB,ZSS,Bessbrook,Bessbrook,NYM,RQ,-----6--,0907,,5419N 00639W,
,GB,BTW,Betchworth,Betchworth,SRY,AF,--3-----,9704,,,
,GB,BNI,Bethania,Bethania,CGN,RQ,--3--6--,0607,,5214N 00405W,
,GB,BH2,Bethersden,Bethersden,KEN,RL,--3-----,1601,,5107N 00045E,
,GB,BET,Bethesda,Bethesda,PEM,AF,--3-----,1401,,5149N 00446W,
,GB,ETH,Bethesda,Bethesda,GWN,RQ,--3-----,0901,,5310N 00405W,
,GB,XHA,Bethesda,Bethesda,PEM,RL,-----6--,1201,,5149N 00446W,
,GB,BTG,Bethnal Green/London,Bethnal Green/London,TWH,RL,--3-----,1401,,5131N 00003W,
,GB,ETY,Betley,Betley,STS,RQ,--3--6--,0607,,5302N 00221W,
,GB,TWN,Bettws Newydd,Bettws Newydd,MON,RL,--3-----,1307,,5144N 00255W,
,GB,BXC,Betws-y-Coed,Betws-y-Coed,,RL,--3-----,0901,,5305N 00348W,
,GB,BYH,Betws-yn-rhos,Betws-yn-rhos,CWY,RL,--3-----,0701,,5315N 00339W,
,GB,BEV,Beverley,Beverley,ERY,AF,--3-----,1401,,5350N 00025W,
,GB,EEB,Bewdley,Bewdley,WOR,RQ,--3-----,0901,,,
,GB,BXB,Bexhill,Bexhill,ESX,AA,123-----,0701,,5051N 00028E,
,GB,BEX,Bexley,Bexley,BEX,AF,-23-----,1401,,5126N 00009E,
,GB,BXL,Bexleyheath,Bexleyheath,BEX,RL,-----6--,0901,,5127N 00000E,
,GB,BXW,Bexwell,Bexwell,NFK,RQ,-----6--,0907,,5260N 00041E,
,GB,BIC,Bicester,Bicester,OXF,AF,--3-----,9511,,,
,GB,BIH,Bickenhill,Bickenhill,SOL,RL,--3-----,0407,,5226N 00143W,
,GB,BKQ,Bicker,Bicker,LIN,RL,--3-----,1301,,5255N 00010W,
,GB,BQQ,Bickington,Bickington,,RL,1-------,0901,,5032N 00341W,
,GB,BKL,Bickley,Bickley,BRY,AF,-23-----,1401,,5123N 00002E,
,GB,BIA,Bicknacre,Bicknacre,ESS,RQ,--3-----,0901,,5141N 00035E,
,GB,BDE,Biddenden,Biddenden,KEN,RL,--3-----,0106,,5106N 00038E,
,GB,BDU,Biddulph,Biddulph,STS,AF,--3-----,9811,,,
,GB,BID,Bideford,Bideford,,AF,1-------,0212,,5101N 00413W,
,GB,BAV,Bidford,Bidford,WAR,AF,--3-----,9511,,,
,GB,BDO,Bidston,Bidston,WRL,RL,-23-----,0701,,5324N 00305W,
,GB,BDS,Bieldside,Bieldside,ABD,RL,--3-----,1401,,5706N 00211W,
,GB,BGX,Biggar,Biggar,SLK,AQ,--3-----,0601,,5537N 00331W,
,GB,BQH,Biggin Hill,Biggin Hill,SRY,AF,--34----,1401,,5117N 00020E,
,GB,BIW,Biggleswade,Biggleswade,CBF,AF,--3-----,1307,,,
,GB,BBH,Bilborough,Bilborough,NTT,AF,--3-----,0212,,,
,GB,BIL,Billericay,Billericay,ESS,AF,--3-----,9511,,,
,GB,BSQ,Billesdon,Billesdon,LEC,RL,--3-----,1301,,5236N 00056W,
,GB,UGH,Billingborough,Billingborough,LIN,RL,1-------,0901,,5253N 02000W,
,GB,IGE,Billinge,Billinge,LAN,RL,--3-----,0901,,5349N 00271W,
,GB,BHW,Billingham,Billingham,STT,AF,1-------,1401,,5436N 00118W,
,GB,BHY,Billinghay,Billinghay,LIN,RL,--3-----,0507,,5305N 00017W,
,GB,BGT,Billingshurst,Billingshurst,WSX,AF,--3-----,9511,,,
,GB,NTB,Bilsington,Bilsington,,RL,-----6--,1107,,5106N 00916E,
,GB,BTP,Bilsthorpe,Bilsthorpe,NTT,RL,-23-----,0701,,5308N 00102W,
,GB,BIS,Bilston,Bilston,WLV,AF,--3-----,1401,,,
,GB,BOZ,Bilton,Bilton,NYK,RL,--3--6--,1407,,5357N 00116W,
,GB,BIB,Binbrook,Binbrook,LEC,RQ,-----6--,0907,,5342N 00017W,
,GB,BFI,Binfield,Binfield,BRC,AF,--3-----,0507,,5126N 00047W,
